,Link,Name,Price,Rating,# of Ratings
113,https://www.amazon.com/Lutron-Wallplate-Assistant-Incandescent-PDW-6WCL-WH/dp/B07SJJBTYY/ref=sr_1_101?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-101,"Lutron Caseta Smart Home Dimmer Switch with Wallplate, Works with Alexa, Apple HomeKit, and the Google Assistant | for LED Light Bulbs, Incandescent Bulbs and Halogen Bulbs | PDW-6WCL-WH-A | White",63.9,4.8 out of 5 stars,403
114,https://www.amazon.com/Dimmer-Switch-Google-Assistant-HomeKit/dp/B071RFYQFM/ref=sr_1_102?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-102,"WeMo (F7C059) Dimmer Wifi Light Switch, Works with Alexa, the Google Assistant and Apple Homekit",98.88,4.0 out of 5 stars,2105
115,https://www.amazon.com/Sengled-Equivalent-Filament-Dimmable-Required/dp/B08P1QMZWQ/ref=sr_1_103?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-103,"Sengled Edison Smart Bulb, Vintage Light Bulbs, 7.2W, 60 Watt Equivalent LED Smart Filament Light Bulb, 600LM 2000K Dimmable Amber Light, ST19, Hub Required, E26 Base, Amber Glass, 1 Pack",14.99,4.2 out of 5 stars,2061
116,https://www.amazon.com/Ceiling-Control-Controller-Compatible-Neutral/dp/B08P25MGDV/ref=sr_1_104?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-104,"Smart Ceiling Fan Control Switch and Light Wall Switch, 1-GANG Light Switch & 3 Speed Fan Controller, Compatible with Alexa/Google Home/Siri/APP, Neutral Wire Needed",49.0,4.0 out of 5 stars,1
117,https://www.amazon.com/eufy-Security-Assistants-HomeBase-Required/dp/B08571VZ3Q/ref=sr_1_105?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-105,"eufy Security 2K Indoor Cam, Plug-in Security Indoor Camera with Wi-Fi, IP Camera,Human and Pet AI, Works with Voice Assistants, Night Vision, Two-Way Audio, HomeBase Not Required",33.99,4.6 out of 5 stars,2655
118,https://www.amazon.com/Philips-Outdoor-Hue-PAR-38-476820/dp/B07D9XL641/ref=sr_1_106?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-106,"Philips Hue White Outdoor PAR38 13W Smart Bulbs (Philips Hue Hub required), 2 White PAR38 LED Smart Bulbs, Works with Alexa, Apple HomeKit and Google Assistant",49.97,4.8 out of 5 stars,1053
119,https://www.amazon.com/Sunco-Lighting-Changing-Compatible-Assistant/dp/B07V2JLFQT/ref=sr_1_107?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-107,"Sunco Lighting 10 Pack WiFi LED Smart Bulb, BR30, 8W, Color Changing (RGB & CCT), Dimmable, 650 LM, Compatible with Amazon Alexa & Google Assistant - No Hub Required",99.99,4.1 out of 5 stars,344
120,https://www.amazon.com/meross-Assistant-Dimmable-Incandescent-Single-Pole/dp/B07KP7SBC2/ref=sr_1_108?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-108,"Smart Dimmer Switch, 2 Packs Light Switches for Dimmable LED Light, Halogen and Incandescent Bulb, Supports Alexa, Google Assistant and SmartThings, Single-Pole Switch with Voice Control and Schedule",38.99,4.4 out of 5 stars,723
121,https://www.amazon.com/Philips-Hue-Equivalent-Compatible-Assistant/dp/B07354SP1C/ref=sr_1_109?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-109,Philips Hue White A19 60W Equivalent LED Smart Bulb Starter Kit (4 A19 White Bulbs and 1 Hub Compatible with Amazon Alexa Apple HomeKit and Google Assistant),92.95,4.6 out of 5 stars,2018
122,https://www.amazon.com/SYLVANIA-Bluetooth-Dimmable-Equivalent-Assistant/dp/B07G38HJXZ/ref=sr_1_110?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-110,"SYLVANIA SMART+ Bluetooth Clear Filament Soft White A19 LED Bulb, Compatible with Alexa, Apple HomeKit and Google Assistant, 1 pack",19.26,3.0 out of 5 stars,23
123,https://www.amazon.com/Lutron-Wireless-Lighting-P-PKG1W-WH-Assistant/dp/B00JJY0S4G/ref=sr_1_111?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-111,"Lutron Caseta Wireless Smart Lighting Dimmer Switch and Remote Kit for Wall & Ceiling Lights, P-PKG1W-WH, White",51.99,4.8 out of 5 stars,1024
124,https://www.amazon.com/Lutron-Wireless-Single-Pole-PD-FSQN-Assistant/dp/B07NQ7SRNX/ref=sr_1_113?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-113,"Lutron Caseta Smart Home Ceiling Fan Speed Control Switch, Works with Alexa, Apple HomeKit, and the Google Assistant | PD-FSQN-LA | Light Almond",60.42,4.7 out of 5 stars,929
125,https://www.amazon.com/Philips-Hue-Starter-HomeKit-Assistant/dp/B07XH4KDR5/ref=sr_1_114?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-114,"Philips Hue White and Color LED Smart Button Starter Kit, 3 A19 Smart Bulbs, 1 Smart Button & 1 Hue Hub (Works with Alexa, Apple HomeKit & Google Assistant)",179.99,4.6 out of 5 stars,2817
126,https://www.amazon.com/TP-Link-Switch-HS210-KIT-1-Pack/dp/B07724HNTX/ref=sr_1_115?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-115,"Kasa Smart HS210 KIT 3 Way Smart Switch Kit by TP-Link, Wi-Fi Light Switch works with Alexa and Google Home, Neutral Wire Required, No Hub Required, UL Certified, 2-Pack",36.85,4.6 out of 5 stars,5914
127,https://www.amazon.com/meross-Protector-Supported-Control-MSS425E/dp/B07DMFZGVL/ref=sr_1_116?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-116,"meross Smart Power Strip Compatible with Apple HomeKit, Siri, Alexa, Google Home and SmartThings, WiFi Surge Protector with 3 AC Outlets, 4 USB Ports and 6ft Extension Cord, Voice and Remote Control",36.99,4.5 out of 5 stars,440
128,https://www.amazon.com/Philips-Hue-Ambiance-Equivalent-Assistant/dp/B01F6T4R0S/ref=sr_1_117?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-117,"Philips Hue 461004 10W Dimmable LED Smart Hub Required, Works with Alexa, HomeKit & Google Assistant Hue White Ambiance Single A19 Bulb, 1",23.99,4.4 out of 5 stars,8442
129,https://www.amazon.com/ELEGRP-Occupancy-Infrared-Activated-Incandescent/dp/B07N3V3D5Y/ref=sr_1_118?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-118,"ELEGRP Occupancy Sensor Light Switch, PIR Infrared Motion Activated Wall Switch, No Neutral Wire, Single Pole for CFL/LED/Incandescent Bulb, Wall Plate Included, UL Listed (1 Pack, Matte White)",17.88,4.4 out of 5 stars,991
130,https://www.amazon.com/Sengled-Products-Compatible-Assistant-HomeKit/dp/B0828KXVGQ/ref=sr_1_119?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-119,"Sengled Smart Hub, For Use with Sengled Smart Products, Compatible with Alexa, Google Assistant and Apple HomeKit, New Version,E39-G8C,White",24.89,4.2 out of 5 stars,380
131,https://www.amazon.com/Philips-Ambiance-Equivalent-Starter-Assistant/dp/B07D1J5QC7/ref=sr_1_120?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-120,"Philips Hue 2-Pack Premium Smart Light Starter Kit, 16 million colors, for most lamps & overhead lights, Works with Alexa, Apple HomeKit and Google Assistant",159.0,4.7 out of 5 stars,1604
132,https://www.amazon.com/meross-Waterproof-Compatible-Assistant-SmartThings/dp/B07SYHBVY4/ref=sr_1_121?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-121,"meross Smart Outdoor Plug, Waterproof WiFi Outdoor Outlet, Compatible with Apple HomeKit, Amazon Alexa, Google Assistant and SmartThings, Remote Control, Timer, FCC and ETL Certified",30.99,4.4 out of 5 stars,1447
133,https://www.amazon.com/WeMo-Smart-Light-Switch-Bundle/dp/B0822WHN4S/ref=sr_1_122?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-122,"WeMo Smart Light Switch 2ND Gen Bundle with Wemo Wi-Fi Light Switch, 3-Way - Control Lighting from Anywhere, Easy in-Wall Installation, Works with Alexa, Google Assistant and Apple HomeKit (WLS0403)",9.94,5.0 out of 5 stars,3
134,https://www.amazon.com/Eve-Button-Connected-accessories-Bluetooth/dp/B0789FGSJ9/ref=sr_1_123?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-123,Eve Button - Apple HomeKit Smart Home Remote To Command Accessories and Scenes,49.95,3.7 out of 5 stars,158
135,https://www.amazon.com/Boxlood-Compatible-Equivalent-Multi-Color-Required/dp/B07QNY3SMV/ref=sr_1_124?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-124,"Boxlood Smart Light Bulb Compatible With Alexa Echo Google Home Assistant, 9W 900lm, No Hub Required, 2.4GHz WiFi Bulb, Dimmable & Timing, RGBCW Color Changing, 2700K-6500K Dimming, A19 E26 Base 4Pack",34.99,4.3 out of 5 stars,226
136,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A10097882HQXJTPWNOJR9&url=%2FDimmable-Charging-Minimalist-Nightstand-Included%2Fdp%2FB08SM2FKZ5%2Fref%3Dsr_1_126_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548118%26sr%3D8-126-spons%26psc%3D1%26smid%3DA38OV2LF9GXDTX&qualifier=1614548118&id=223908212263258&widgetName=sp_mtf,"3 Way Touch Control Dimmable Bedside Table Lamp with 3 USB Charging Ports, 2 AC Outlets, Minimalist Modern Night Light for Nightstand Bedroom Living Room Office, 5W LED Bulb Included",22.99,4.0 out of 5 stars,1
137,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A02816271PMSFO6SY0JO3&url=%2FCOCOMORE-Bluetooth-Bedside-Charging-Nightstand%2Fdp%2FB08QSLLDDZ%2Fref%3Dsr_1_127_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548118%26sr%3D8-127-spons%26psc%3D1&qualifier=1614548118&id=223908212263258&widgetName=sp_mtf,"COCOMORE Bluetooth RGB & USB Bedside Table Lamp with 2 USB Charging Ports and 1 Outlet Power Strip,RGB Light for Party Home/Bedroom/Nightstand/Living Room",34.99,5.0 out of 5 stars,1
138,https://www.amazon.com/Protector-Meross-Supported-Control-Outlets/dp/B07NBNJ32V/ref=sr_1_128?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-128,"meross Smart Power Strip Compatible with Apple HomeKit, Siri, Alexa, Google Home and SmartThings, WiFi Surge Protector with 4 AC Outlets, 4 USB Ports and 6ft Extension Cord, Voice and Remote Control",40.99,4.7 out of 5 stars,255
139,https://www.amazon.com/Philips-Hue-Dimmable-Bluetooth-HomeKit/dp/B08K2L89RT/ref=sr_1_130?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-130,"Philips Hue White and Color Iris Corded Dimmable Smart Lamp, (Bluetooth, Works with Alexa, Google, Apple HomeKit)",99.99,4.7 out of 5 stars,1015
140,https://www.amazon.com/Aqara-WSDCGQ11LM-Temperature-Humidity-Sensor/dp/B07D37FKGY/ref=sr_1_131?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-131,"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",18.99,4.3 out of 5 stars,400
141,https://www.amazon.com/Control-String-32-8ft-Outdoor-Waterproof/dp/B081CFPYD5/ref=sr_1_132?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-132,"Smart WiFi Control RGB Fairy String Light, 32.8ft 100LED Indoor/Outdoor Waterproof USB Copper Wire Lights with Remote, Works with Google Home, Siri, IFTTT and Alexa",21.99,4.4 out of 5 stars,241
142,https://www.amazon.com/meross-Compatible-Assistant-SmartThings-Waterproof/dp/B08HQ2N235/ref=sr_1_134?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-134,"meross Outdoor Smart Plug Compatible with Apple HomeKit, Siri, Alexa, Google Assistant and SmartThings, Waterproof WiFi Outdoor Outlet, Remote & Voice Control, Timer, FCC and ETL Certified",25.99,4.6 out of 5 stars,764
143,https://www.amazon.com/10027806-Resistance-Notifications-Automatically-Accessories/dp/B01MAV39M8/ref=sr_1_135?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-135,Eve Motion - Apple HomeKit Smart Home Motion Sensor for Triggering Accessories and Scenes,44.75,4.2 out of 5 stars,312
144,https://www.amazon.com/ecobee-Switch-Smart-Amazon-Built/dp/B0798LCLJ5/ref=sr_1_136?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-136,"ecobee Switch+ Smart Light Switch, Amazon Alexa Built-in",51.75,4.0 out of 5 stars,533
145,https://www.amazon.com/Lepro-Changing-Dimmable-Equivalent-Lifetime/dp/B08CMFYBC1/ref=sr_1_137?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-137,"Lepro Smart Light Bulbs, RGBW Color Changing LED Bulbs, Works with Alexa and Google Home, Dimmable with App, 60 Watt Equivalent, A19 E26, 25000 Hour Lifetime, No Hub Required, 2.4G WiFi Only (4 Pack)",32.99,4.3 out of 5 stars,21
146,https://www.amazon.com/Lutron-Wireless-Lighting-Compatible-Assistant/dp/B07DWR4K6Q/ref=sr_1_138?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-138,"Lutron Caseta Wireless Smart Dimmer Switch for Wall & Ceiling, PD-6WCL-LA, Light Almond, Compatible with Alexa, Apple HomeKit, and The Google Assistant (4-Pack)",239.75,5.0 out of 5 stars,6
147,https://www.amazon.com/Philips-Hue-Ambiance-Equivalent-Assistant/dp/B01N536U07/ref=sr_1_139?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-139,"Philips Hue White Ambiance BR30 2-Pack 60W Equivalent Dimmable LED Smart Flood Light (Hue Hub Required, Works with Alexa, Homekit & more), Old Version",49.99,4.7 out of 5 stars,625
148,https://www.amazon.com/TP-Link-HS220-Dimmer-Switch-1-Pack/dp/B079775ZZQ/ref=sr_1_140?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-140,"Kasa Smart HS220 Dimmer Switch by TP-Link, Single Pole, Needs Neutral Wire, Wi-Fi Light Switch for LED Lights, Works with Alexa and Google Assistant, UL Certified, 1-Pack",18.99,4.7 out of 5 stars,8654
149,https://www.amazon.com/Philips-Hue-Equivalent-Assistant-California/dp/B07DPYM57M/ref=sr_1_141?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-141,"Philips Hue White and Color Ambiance A19 60W Equivalent LED Smart Bulb Starter Kit, 4 A19 Bulbs and 1 Hub Compatible with Amazon Alexa Apple HomeKit and Google Assistant, (All US Residents)",222.49,4.7 out of 5 stars,2282
150,https://www.amazon.com/TP-LINK-HS200P3-Installation-Single-Pole-Assistant/dp/B07HGW8N7R/ref=sr_1_142?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-142,"Kasa Smart HS200P3 Wi-Fi Switch by TP-Link (3-Pack) Control Lighting from Anywhere, Easy In-Wall Installation (Single-Pole Only), No Hub Required, Works with Alexa and Google Assistant, Size, White",36.99,4.7 out of 5 stars,7142
151,https://www.amazon.com/Legrand-Q-Remote-Multi-Way-Applications/dp/B07FPG7WRX/ref=sr_1_144?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-144,"Legrand - Pass & Seymour Legrand Dimmer Light Remote Accessory for Smart Switch iOS to Setup & Can Be Used with Apple HomeKit-No Hub Required, HKRL60",34.99,3.6 out of 5 stars,20
152,https://www.amazon.com/30EAS9911-Extension-Smart-Full-Spectrum-Necessary-HomeKit/dp/B07MTXB4F7/ref=sr_1_145?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-145,"Eve Light Strip Extension - Apple HomeKit Smart Home LED Light Strips, Full Color Spectrum and White, 1800 Lumens",49.95,4.3 out of 5 stars,40
153,https://www.amazon.com/Legrand-Q-Plug-Tru-Universal-Compatible/dp/B07FNW4SDK/ref=sr_1_146?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-146,"Legrand - Pass & Seymour HKRP20 Smart Switch Setup & Can Be Used Hub Works with Apple HomeKit, No Wiring Required, iOS only, White",34.99,3.8 out of 5 stars,109
154,https://www.amazon.com/Philips-Hue-Equivalent-Assistant-California/dp/B07DPV41HD/ref=sr_1_147?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-147,"Philips Hue White and Color Ambiance BR30 60W Equivalent Dimmable LED Smart Flood Light, 1 Smart Bulb, Works with Alexa, Apple HomeKit, and Google Assistant (All US Residents)",78.98,4.7 out of 5 stars,840
155,https://www.amazon.com/Sylvania-Smart-Home-74987-Dimmable/dp/B078MX4CLW/ref=sr_1_148?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-148,"LEDVANCE 74987 Smart+ BR30 LED Bulb, Works with Apple HomeKit and Siri Voice Control, 1 Pack, Soft White Dimmable",19.99,3.9 out of 5 stars,36
156,https://www.amazon.com/AmazonBasics-Equivalent-Daylight-Non-Dimmable-Lifetime/dp/B07JLGMXDK/ref=sr_1_149?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-149,"Amazon Basics 60W Equivalent, Daylight, Non-Dimmable, 10,000 Hour Lifetime, A19 LED Light Bulb | 6-Pack",14.0,4.7 out of 5 stars,11541
157,https://www.amazon.com/Eve-Door-Window-Automatically-Notifications/dp/B08HHF11PB/ref=sr_1_151?dchild=1&keywords=homekit+light&qid=1614548118&sr=8-151,"Eve Door & Window - Apple HomeKit Smart Home Wireless Contact Sensor for Windows & Doors, Automatically Trigger Accessories & Scenes, App Notifications, Bluetooth, Thread, 3 Pack",99.9,4.7 out of 5 stars,39
158,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A070317420ZVIR6M0LRJB&url=%2FLOHAS-Dimmable-Daylight-Brightness-Adjustable%2Fdp%2FB07PD23FSJ%2Fref%3Dsr_1_152_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548118%26sr%3D8-152-spons%26psc%3D1&qualifier=1614548118&id=223908212263258&widgetName=sp_btf,"LOHAS Dimmable Night Light, Plug in LED Night Light Dusk to Dawn Light, Daylight 5000k from 5lm to 80lm Brightness Adjustable Bright Mini Wall Night Light for Kids Baby Bedroom Stairway Nursery 2 Pack",11.99,4.6 out of 5 stars,3051
159,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A00527522BBRZOWBULU21&url=%2FMilitisto-Rainbow-LED-Light-Strips%2Fdp%2FB08K7HNWZB%2Fref%3Dsr_1_153_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548118%26sr%3D8-153-spons%26psc%3D1%26smid%3DA3NTFQZW9PI73B&qualifier=1614548118&id=223908212263258&widgetName=sp_btf,"Militisto Rainbow LED Light Strips - App Control Dreamcolor RGBIC LED Strip Lights 50ft (1-Pack) - Music Sync LED Lights for Bedroom,Aesthetic Room Decor,Smart Home, Home Decorations, Dorm Decor",29.99,4.5 out of 5 stars,194
160,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A01773531VC1CW0MSM7JS&url=%2FNewest-Fingerprint-Touchscreen-Keyless-Office%2Fdp%2FB07R6LBS39%2Fref%3Dsr_1_145_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548121%26sr%3D8-145-spons%26psc%3D1&qualifier=1614548121&id=6773633074147065&widgetName=sp_atf_next,"Newst Fingerprint and Touchscreen with OLED Display Screen keyless keypad Entry Door Lock, Fingerprint Door Lock, Door Locks with Keypads, Smart Doors Lock for Office Home, 2020 New Model (Sliver)",129.99,4.5 out of 5 stars,931
161,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0358170OGFFKSBQIWXA&url=%2FAqara-Vibration-Sensor-Automation-Compatible%2Fdp%2FB07PJT939B%2Fref%3Dsr_1_146_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548121%26sr%3D8-146-spons%26psc%3D1&qualifier=1614548121&id=6773633074147065&widgetName=sp_atf_next,"Aqara Vibration Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Glass Break Detector for Alarm System and Smart Home Automation, Compatible with Apple HomeKit",19.19,4.0 out of 5 stars,165
162,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A05497351SAWJU67SWJEI&url=%2FBroadLink-Lights-Backlight-Powered-Controller%2Fdp%2FB08P1FSRLD%2Fref%3Dsr_1_147_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548121%26sr%3D8-147-spons%26psc%3D1&qualifier=1614548121&id=6773633074147065&widgetName=sp_atf_next,"BroadLink LED Strip Lights, 9.8ft TV LED Backlight for 32 to 60 Inch TV, USB Powered with IR Remote Controller, Works with RM4 Mini RM4 pro Smart Remote",14.99,5.0 out of 5 stars,5
163,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A050533424SBSFGO63TRQ&url=%2FYEELIGHT-Equivalent-Smartphone-Controlled-Compatible%2Fdp%2FB076C7S1K3%2Fref%3Dsr_1_148_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548121%26sr%3D8-148-spons%26psc%3D1%26smid%3DA14SJI156AOBPS&qualifier=1614548121&id=6773633074147065&widgetName=sp_atf_next,"YEELIGHT Smart LED Bulb, Multi Color Rgb, Wi-Fi, Dimmable, 60W Equivalent, E26 110V, Smartphone Controlled, Compatible with Alexa, 1-Pack",26.99,4.1 out of 5 stars,1010
164,https://www.amazon.com/Sengled-Daylight-Equivalent-Assistant-SmartThings/dp/B0791ZWZ2Q/ref=sr_1_149?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-149,"Sengled Smart Light Bulb, Smart Bulbs that Work with Alexa, Google Home (Smart Hub Required), Smart Bulb A19 Alexa Light Bulbs, Smart LED Daylight (5000K), 800LM, 9W (60w Equivalent), 8 Pack",63.8,4.3 out of 5 stars,4919
165,https://www.amazon.com/NiteBird-Control-Brighter-Changing-Waterproof/dp/B081F46JSY/ref=sr_1_150?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-150,"NiteBird Smart LED Strip Lights 16.4ft Works with Alexa Google Home, App and Voice Control, Music Sync, 16 Million RGB Color Changing Led Lights for Bedroom, Party, Desk, Home Decoration, TV",15.99,4.2 out of 5 stars,3445
166,https://www.amazon.com/Philips-Hue-Outdoor-Wireless-Required/dp/B07NDFQF2T/ref=sr_1_151?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-151,"Philips Hue Dusk-to-Dawn Outdoor Motion Sensor for Smart Home, Wireless & Easy to Install (Hue Hub Required, for use with Philips Hue Smart Lights)",49.95,4.6 out of 5 stars,775
167,https://www.amazon.com/Wireless-Function-Sharing-Required-Anywhere/dp/B07R3TT9Q2/ref=sr_1_152?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-152,"WiFi Smart Plug Mini Smart Outlet Work with Alexa& Google Home, Wireless Smart Socket with Night Light, Timer Function Device Sharing, Wall Plug No Hub Required APP Remote Control from Anywhere 2 Pack",25.99,4.2 out of 5 stars,345
168,https://www.amazon.com/Required-Assistant-SmartThings-Installation-Schedule/dp/B085793L28/ref=sr_1_154?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-154,"3 Way Smart Light Switch (Neutral Wire Required), Meross WiFi Light Switch Works with Alexa, Google Assistant and SmartThings, Single Pole or 3 Way Installation, Voice Control and Schedule (2 Pack)",29.99,4.6 out of 5 stars,613
169,https://www.amazon.com/meross-Support-Assistant-SmartThings-Required/dp/B088FCQHF8/ref=sr_1_156?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-156,"meross Smart Plug Dual WiFi Outlet Plug 2 in 1, Support Apple HomeKit, Siri, Alexa, Echo, Google Assistant and SmartThings, Voice & Remote Control, Timer, No Hub Required, 2Pack",33.99,4.4 out of 5 stars,356
170,https://www.amazon.com/iHome-control-connected-Assistant-speakers/dp/B01HCVG9NG/ref=sr_1_157?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-157,"iHome ISP6X Wi-FI Smart Plug , Use your voice to control connected devices, Works with Alexa, Google Assistant and HomeKit enabled smart speakers",21.95,4.2 out of 5 stars,1390
171,https://www.amazon.com/Olafus-50W-LED-Flood-Light/dp/B0824TXKDC/ref=sr_1_158?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-158,"Olafus 2 Pack 50W LED Flood Lights Outdoor, 5500lm Outside Floodlights, IP66 Waterproof Exterior Security Light, 5000K Daylight White Super Bright Durable Outdoor Lighting for Yard Stadium Lawn",29.99,4.7 out of 5 stars,38
172,https://www.amazon.com/Reliable-Support-HomeKit-Assistant-Control/dp/B084JML1WN/ref=sr_1_159?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-159,"Meross Smart Plug Mini, 16A & Reliable WiFi, Support Apple HomeKit, Siri, Alexa, Echo, Google Assistant, Nest Hub and SmartThings, App Control, Timer, No Hub Needed, 2 Pack",25.99,4.4 out of 5 stars,1731
173,https://www.amazon.com/Lutron-Wireless-Lighting-PD-5NE-BL-Assistant/dp/B01MF5KULO/ref=sr_1_160?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-160,"Lutron Caseta Wireless Smart Lighting Dimmer Switch for ELV+ Light Bulbs, PD-5NE-BL, Black, Works with Alexa, Apple HomeKit, and the Google Assistant",119.95,4.6 out of 5 stars,329
174,https://www.amazon.com/Govee-Changing-Bluetooth-Multicolor-2x16-4ft/dp/B07XBSP6BJ/ref=sr_1_161?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-161,"Govee 32.8ft Color Changing LED Strip Lights, Bluetooth LED Lights with App Control, Remote, Control Box, 64 Scenes and Music Sync Lights for Bedroom, Room, Kitchen, Party, 2 Rolls of 16.4ft",27.99,4.6 out of 5 stars,27782
175,https://www.amazon.com/LifeSmart-HomeKit-Compatible-Assistant-Changing/dp/B089VMBDFC/ref=sr_1_162?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-162,"LifeSmart Strip Lights Work with Apple HomeKit, 2.4GHz WiFi Rope Light Compatible with Siri, Alexa, Google Assistant, Smart Color Changing Music Sync Remote, 6.6ft/2M SMD 5050 RGB Tape Light, 60LEDs/M",54.99,3.8 out of 5 stars,8
176,https://www.amazon.com/VOCOlinc-Magnetic-Wireless-Required-Bluetooth/dp/B087PB2CRW/ref=sr_1_163?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-163,VOCOlinc Apple HomeKit ONLY Door Window Sensor Magnetic Contact Alarm Wireless Smart No Hub Required Home Security Bluetooth Low Energy Remote Access VS1 (1 Pack),19.99,4.3 out of 5 stars,98
177,https://www.amazon.com/LEGELITE-Dimmable-Changing-Required-Equivalent/dp/B07MMSRZY4/ref=sr_1_164?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-164,"LEGELITE LED Smart Light Bulb, E26 7W WiFi Light Bulbs 2700K to 6500K Dimmable and RGBCW Color Changing, No Hub Required, Works with Amazon Echo Alexa Google Home and IFTTT, 60W Equivalent (4 Pack)",42.99,4.3 out of 5 stars,1268
